condition,task,run,model,timestamp,success,input_tokens,input_tokens_cached,output_tokens,reasoning_tokens,total_cost_usd,wall_clock_seconds,turn_count,command_count,error_count
chrome-devtools-mcp,wikipedia_infobox_hop,1,claude-sonnet-4-6,2026-03-25T20:39:34.370Z,true,276822,253913,970,0,0.17662740000000002,28.544,6,0,0
chrome-devtools-mcp-search,wikipedia_infobox_hop,1,claude-sonnet-4-6,2026-03-25T20:39:54.020Z,false,29945,8603,8,0,0.08273190000000001,14.999,0,0,0
agent-browser,wikipedia_infobox_hop,2,claude-sonnet-4-6,2026-03-25T20:40:09.395Z,true,367267,339987,1269,0,0.22332210000000002,37.639,11,0,0
chrome-devtools-mcp,wikipedia_infobox_hop,2,claude-sonnet-4-6,2026-03-25T20:40:12.076Z,true,374936,350621,1104,0,0.2129208,31.468,8,0,0
chrome-devtools-mcp-code,github_navigate_to_file,1,claude-sonnet-4-6,2026-03-25T20:40:52.495Z,false,690001,657462,4901,0,0.39275984999999997,139.81,19,0,0
chrome-devtools-mcp-search,wikipedia_infobox_hop,2,claude-sonnet-4-6,2026-03-25T20:40:55.731Z,true,359799,332414,1605,0,0.22647645000000002,53.743,11,0,0
agent-browser,wikipedia_infobox_hop,3,claude-sonnet-4-6,2026-03-25T20:40:56.424Z,true,366609,339283,1127,0,0.2211534,36.709,11,0,0
chrome-devtools-mcp,wikipedia_infobox_hop,3,claude-sonnet-4-6,2026-03-25T20:41:07.825Z,true,371171,347797,1141,0,0.20909985,51.223,8,0,0
pinchtab,wikipedia_infobox_hop,1,claude-sonnet-4-6,2026-03-25T20:41:12.649Z,true,656387,626861,3463,0,0.35071079999999993,101.738,19,0,0
agent-browser,wikipedia_infobox_hop,4,claude-sonnet-4-6,2026-03-25T20:41:51.045Z,true,366561,338858,1188,0,0.22335464999999996,48.144,11,0,0
chrome-devtools-mcp-search,wikipedia_infobox_hop,3,claude-sonnet-4-6,2026-03-25T20:42:04.053Z,true,371772,328155,1532,0,0.28497525,60.835,11,0,0
chrome-devtools-mcp,wikipedia_infobox_hop,4,claude-sonnet-4-6,2026-03-25T20:42:04.638Z,true,326778,302837,1256,0,0.19946385,49.858,7,0,0
pinchtab,wikipedia_infobox_hop,2,claude-sonnet-4-6,2026-03-25T20:42:12.524Z,true,396779,369515,1749,0,0.23931974999999997,54.807,12,0,0
chrome-devtools-mcp-search,wikipedia_infobox_hop,4,claude-sonnet-4-6,2026-03-25T20:42:29.783Z,false,29933,8603,0,0,0.0825669,14.271,0,0,0
agent-browser,wikipedia_infobox_hop,5,claude-sonnet-4-6,2026-03-25T20:42:36.866Z,true,368486,340380,1262,0,0.2264325,41.458,11,0,0
chrome-devtools-mcp,wikipedia_infobox_hop,5,claude-sonnet-4-6,2026-03-25T20:42:37.177Z,true,320231,296658,945,0,0.19156515,27.448,7,0,0
chrome-devtools-mcp,multi_page_comparison,1,claude-sonnet-4-6,2026-03-25T20:43:03.802Z,true,272262,249742,642,0,0.16899735,21.116,6,0,0
agent-browser,multi_page_comparison,1,claude-sonnet-4-6,2026-03-25T20:43:12.329Z,true,223908,199418,616,0,0.16089689999999998,29.734,7,0,0
pinchtab,wikipedia_infobox_hop,3,claude-sonnet-4-6,2026-03-25T20:43:27.455Z,true,431557,404028,1904,0,0.25299164999999996,66.87,13,0,0
chrome-devtools-mcp,multi_page_comparison,2,claude-sonnet-4-6,2026-03-25T20:43:33.698Z,true,322389,299325,883,0,0.1895265,25.677,7,0,0
chrome-devtools-mcp-search,wikipedia_infobox_hop,5,claude-sonnet-4-6,2026-03-25T20:43:35.017Z,true,423199,371712,1760,0,0.3309756,60.119,12,0,0
agent-browser,multi_page_comparison,2,claude-sonnet-4-6,2026-03-25T20:43:40.941Z,true,193893,167122,634,0,0.1600326,20.601,6,0,0
chrome-devtools-mcp,multi_page_comparison,3,claude-sonnet-4-6,2026-03-25T20:44:00.194Z,true,272393,249987,710,0,0.16966335,20.562,6,0,0
chrome-devtools-mcp-code,github_navigate_to_file,2,claude-sonnet-4-6,2026-03-25T20:44:00.871Z,false,690035,657768,4921,0,0.39213165,156.367,19,0,0
agent-browser,multi_page_comparison,3,claude-sonnet-4-6,2026-03-25T20:44:19.257Z,true,289967,264573,1400,0,0.1955919,34.294,9,0,0
chrome-devtools-mcp,multi_page_comparison,4,claude-sonnet-4-6,2026-03-25T20:44:26.428Z,true,275579,253012,672,0,0.1706046,21.203,6,0,0
chrome-devtools-mcp-search,multi_page_comparison,1,claude-sonnet-4-6,2026-03-25T20:44:37.310Z,true,384016,358564,1837,0,0.23055494999999998,57.601,12,0,0
pinchtab,wikipedia_infobox_hop,4,claude-sonnet-4-6,2026-03-25T20:44:48.479Z,true,568949,540915,2143,0,0.2995335,76.319,17,0,0
agent-browser,multi_page_comparison,4,claude-sonnet-4-6,2026-03-25T20:44:52.666Z,true,254882,229714,778,0,0.17495745,27.119,8,0,0
chrome-devtools-mcp-search,multi_page_comparison,2,claude-sonnet-4-6,2026-03-25T20:45:18.424Z,true,314200,289935,1259,0,0.1968495,36.833,10,0,0
agent-browser,multi_page_comparison,5,claude-sonnet-4-6,2026-03-25T20:45:22.852Z,true,192860,167465,925,0,0.15934050000000002,23.808,6,0,0
chrome-devtools-mcp,multi_page_comparison,5,claude-sonnet-4-6,2026-03-25T20:45:26.600Z,true,511597,488021,1505,0,0.25738079999999997,55.578,11,0,0
chrome-devtools-mcp-code,github_navigate_to_file,3,claude-sonnet-4-6,2026-03-25T20:45:40.565Z,false,301805,273361,1568,0,0.21218579999999998,75.363,9,0,0
pinchtab,wikipedia_infobox_hop,5,claude-sonnet-4-6,2026-03-25T20:45:46.583Z,true,360327,333702,1636,0,0.22448535000000003,53.189,11,0,0
agent-browser,wikipedia_search_click,1,claude-sonnet-4-6,2026-03-25T20:45:49.762Z,true,192765,166036,487,0,0.15734429999999996,18.645,6,0,0
chrome-devtools-mcp,wikipedia_search_click,1,claude-sonnet-4-6,2026-03-25T20:45:59.768Z,true,415232,391254,830,0,0.2197362,29.418,9,0,0
chrome-devtools-mcp-search,multi_page_comparison,3,claude-sonnet-4-6,2026-03-25T20:46:12.045Z,true,453021,426826,2108,0,0.25788479999999997,49.675,14,0,0
agent-browser,wikipedia_search_click,2,claude-sonnet-4-6,2026-03-25T20:46:17.983Z,true,225873,197501,757,0,0.17699429999999997,23.476,7,0,0
pinchtab,multi_page_comparison,1,claude-sonnet-4-6,2026-03-25T20:46:26.107Z,true,321141,292447,1559,0,0.21871335000000003,34.958,10,0,0
chrome-devtools-mcp,wikipedia_search_click,2,claude-sonnet-4-6,2026-03-25T20:46:35.218Z,true,420168,395737,933,0,0.22432485000000002,30.854,9,0,0
agent-browser,wikipedia_search_click,3,claude-sonnet-4-6,2026-03-25T20:46:42.220Z,true,225877,198218,718,0,0.17395064999999998,19.649,7,0,0
pinchtab,multi_page_comparison,2,claude-sonnet-4-6,2026-03-25T20:46:56.320Z,true,185803,162263,680,0,0.14714865,24.858,6,0,0
chrome-devtools-mcp-search,multi_page_comparison,4,claude-sonnet-4-6,2026-03-25T20:47:01.088Z,true,424730,393971,1854,0,0.26133255,44.86,13,0,0
chrome-devtools-mcp,wikipedia_search_click,3,claude-sonnet-4-6,2026-03-25T20:47:11.128Z,true,371641,348080,754,0,0.20408099999999998,31.278,8,0,0
agent-browser,wikipedia_search_click,4,claude-sonnet-4-6,2026-03-25T20:47:13.675Z,true,223706,197412,761,0,0.1692351,27.716,7,0,0
pinchtab,multi_page_comparison,3,claude-sonnet-4-6,2026-03-25T20:47:21.864Z,true,154078,130670,570,0,0.13552650000000002,20.262,5,0,0
chrome-devtools-mcp-search,multi_page_comparison,5,claude-sonnet-4-6,2026-03-25T20:47:47.066Z,true,348009,323569,1588,0,0.2125272,41.913,11,0,0
agent-browser,wikipedia_search_click,5,claude-sonnet-4-6,2026-03-25T20:47:47.689Z,true,223667,198090,756,0,0.16667475,29.577,7,0,0
chrome-devtools-mcp,wikipedia_search_click,4,claude-sonnet-4-6,2026-03-25T20:47:54.468Z,true,419910,396052,728,0,0.2191956,38.284,9,0,0
pinchtab,multi_page_comparison,4,claude-sonnet-4-6,2026-03-25T20:47:57.691Z,true,185744,162221,676,0,0.1470123,18.944,6,0,0
pinchtab,multi_page_comparison,5,claude-sonnet-4-6,2026-03-25T20:48:21.341Z,true,154038,130636,575,0,0.1355688,19.608,5,0,0
chrome-devtools-mcp-code,github_navigate_to_file,4,claude-sonnet-4-6,2026-03-25T20:48:26.733Z,false,409746,381282,2631,0,0.26057984999999995,116.204,12,0,0
chrome-devtools-mcp,wikipedia_search_click,5,claude-sonnet-4-6,2026-03-25T20:48:36.910Z,true,367111,343644,746,0,0.2022777,36.949,8,0,0
agent-browser,wikipedia_deep_extraction,1,claude-sonnet-4-6,2026-03-25T20:48:38.358Z,true,266625,237851,1405,0,0.20032605,38.311,8,0,0
chrome-devtools-mcp-search,wikipedia_search_click,1,claude-sonnet-4-6,2026-03-25T20:48:54.644Z,false,29881,8603,8,0,0.08249189999999999,52.076,0,0,0
chrome-devtools-mcp,wikipedia_deep_extraction,1,claude-sonnet-4-6,2026-03-25T20:49:17.783Z,true,183771,160906,977,0,0.1486668,22.303,4,0,0
agent-browser,wikipedia_deep_extraction,2,claude-sonnet-4-6,2026-03-25T20:49:27.215Z,true,264652,237324,1496,0,0.19611045,33.139,8,0,0
pinchtab,wikipedia_search_click,1,claude-sonnet-4-6,2026-03-25T20:49:53.251Z,true,382033,356166,2039,0,0.23442630000000003,87.664,12,0,0
chrome-devtools-mcp-search,wikipedia_search_click,2,claude-sonnet-4-6,2026-03-25T20:49:54.885Z,true,388608,362024,1662,0,0.23321295,50.929,12,0,0
agent-browser,wikipedia_deep_extraction,3,claude-sonnet-4-6,2026-03-25T20:50:01.918Z,true,196302,169491,942,0,0.1655133,30.109,6,0,0
chrome-devtools-mcp,wikipedia_deep_extraction,2,claude-sonnet-4-6,2026-03-25T20:50:06.824Z,true,280459,255496,1829,0,0.1976898,36.478,6,0,0
chrome-devtools-mcp-code,github_navigate_to_file,5,claude-sonnet-4-6,2026-03-25T20:50:08.844Z,false,335005,307990,1733,0,0.21968999999999997,74.843,10,0,0
chrome-devtools-mcp-search,wikipedia_search_click,3,claude-sonnet-4-6,2026-03-25T20:50:18.831Z,false,29876,8603,1,0,0.08236815,14.244,0,0,0
pinchtab,wikipedia_search_click,2,claude-sonnet-4-6,2026-03-25T20:50:28.381Z,true,282911,257119,1272,0,0.1929282,30.231,9,0,0
chrome-devtools-mcp-code,wikipedia_infobox_hop,1,claude-sonnet-4-6,2026-03-25T20:50:46.153Z,true,254524,221853,1271,0,0.20813115000000004,32.098,7,0,0
agent-browser,wikipedia_deep_extraction,4,claude-sonnet-4-6,2026-03-25T20:50:48.688Z,true,203332,173483,1401,0,0.1849884,33.401,6,0,0
chrome-devtools-mcp-search,wikipedia_search_click,4,claude-sonnet-4-6,2026-03-25T20:51:04.721Z,true,322251,295703,899,0,0.20173965,42.361,10,0,0
chrome-devtools-mcp,wikipedia_deep_extraction,3,claude-sonnet-4-6,2026-03-25T20:51:14.647Z,false,379204,352685,2696,0,0.24568500000000001,47.784,8,0,0
chrome-devtools-mcp-search,wikipedia_search_click,5,claude-sonnet-4-6,2026-03-25T20:51:49.688Z,true,325718,299456,1428,0,0.20972954999999996,40.042,10,0,0
pinchtab,wikipedia_search_click,3,claude-sonnet-4-6,2026-03-25T20:51:51.721Z,true,413226,387792,1716,0,0.23744459999999998,78.949,13,0,0
chrome-devtools-mcp,wikipedia_deep_extraction,4,claude-sonnet-4-6,2026-03-25T20:52:01.965Z,true,232681,208812,1529,0,0.17508285,36.58,5,0,0
chrome-devtools-mcp-code,wikipedia_infobox_hop,2,claude-sonnet-4-6,2026-03-25T20:52:04.327Z,true,502761,461145,3043,0,0.340038,71.212,13,0,0
agent-browser,wikipedia_deep_extraction,5,claude-sonnet-4-6,2026-03-25T20:52:11.969Z,true,392709,358813,2114,0,0.2664549,72.657,11,0,0
chrome-devtools-mcp-code,wikipedia_infobox_hop,3,claude-sonnet-4-6,2026-03-25T20:52:52.343Z,true,258669,222000,1321,0,0.22391774999999997,33.654,7,0,0
chrome-devtools-mcp-search,wikipedia_deep_extraction,1,claude-sonnet-4-6,2026-03-25T20:52:53.614Z,true,253413,228415,2044,0,0.19291724999999998,47.445,8,0,0
pinchtab,wikipedia_search_click,4,claude-sonnet-4-6,2026-03-25T20:52:56.551Z,true,515374,488281,2279,0,0.28225530000000004,59.564,16,0,0
chrome-devtools-mcp,wikipedia_deep_extraction,5,claude-sonnet-4-6,2026-03-25T20:52:56.608Z,true,375721,350997,2076,0,0.22914734999999997,43.176,8,0,0
agent-browser,github_issue_investigation,1,claude-sonnet-4-6,2026-03-25T20:52:56.775Z,true,197629,169080,970,0,0.17232750000000002,39.099,6,0,0
agent-browser,github_issue_investigation,2,claude-sonnet-4-6,2026-03-25T20:53:27.747Z,true,165229,136901,1056,0,0.1631358,25.113,5,0,0
chrome-devtools-mcp-code,wikipedia_infobox_hop,4,claude-sonnet-4-6,2026-03-25T20:53:32.582Z,true,260958,221862,1288,0,0.23248259999999998,34.954,7,0,0
chrome-devtools-mcp-search,wikipedia_deep_extraction,2,claude-sonnet-4-6,2026-03-25T20:53:38.148Z,true,218256,194335,1561,0,0.17141025000000001,32.72,7,0,0
pinchtab,wikipedia_search_click,5,claude-sonnet-4-6,2026-03-25T20:53:45.490Z,true,347698,322871,1318,0,0.20972354999999995,42.503,11,0,0
chrome-devtools-mcp,github_issue_investigation,1,claude-sonnet-4-6,2026-03-25T20:53:51.243Z,true,371346,346864,1769,0,0.22239495,42.146,8,0,0
agent-browser,github_issue_investigation,3,claude-sonnet-4-6,2026-03-25T20:53:56.592Z,true,159009,133614,1072,0,0.15139095,24.218,5,0,0
chrome-devtools-mcp-search,wikipedia_deep_extraction,3,claude-sonnet-4-6,2026-03-25T20:54:07.017Z,true,154142,131072,1041,0,0.1414416,24.26,5,0,0
agent-browser,github_issue_investigation,4,claude-sonnet-4-6,2026-03-25T20:54:22.793Z,true,126885,101878,832,0,0.1368159,19.9,4,0,0
chrome-devtools-mcp-search,wikipedia_deep_extraction,4,claude-sonnet-4-6,2026-03-25T20:54:30.842Z,false,29868,8603,0,0,0.08232315,12.592,0,0,0
pinchtab,wikipedia_deep_extraction,1,claude-sonnet-4-6,2026-03-25T20:54:34.400Z,true,190933,164536,1342,0,0.1684743,34.768,6,0,0
chrome-devtools-mcp-code,wikipedia_infobox_hop,5,claude-sonnet-4-6,2026-03-25T20:54:37.423Z,true,313217,282733,2223,0,0.23247240000000002,54.365,9,0,0
agent-browser,github_issue_investigation,5,claude-sonnet-4-6,2026-03-25T20:54:51.066Z,true,165206,137088,802,0,0.1585944,24.057,5,0,0
chrome-devtools-mcp,github_issue_investigation,2,claude-sonnet-4-6,2026-03-25T20:55:04.717Z,true,474474,449390,2446,0,0.26556375,61.04,10,0,0
chrome-devtools-mcp-code,multi_page_comparison,1,claude-sonnet-4-6,2026-03-25T20:55:16.361Z,true,168781,139030,1748,0,0.17949075,34.175,5,0,0
chrome-devtools-mcp-search,wikipedia_deep_extraction,5,claude-sonnet-4-6,2026-03-25T20:55:17.346Z,true,284054,259551,1407,0,0.19084455000000003,33.596,9,0,0
pinchtab,wikipedia_deep_extraction,2,claude-sonnet-4-6,2026-03-25T20:55:29.237Z,true,231127,201225,2450,0,0.209244,47.159,7,0,0
chrome-devtools-mcp-search,github_issue_investigation,1,claude-sonnet-4-6,2026-03-25T20:55:39.017Z,false,29850,8603,6,0,0.08234565,13.666,0,0,0
agent-browser,multi_site_research,1,claude-sonnet-4-6,2026-03-25T20:55:42.229Z,true,323810,295773,1187,0,0.2116674,45.135,10,0,0
chrome-devtools-mcp-code,multi_page_comparison,2,claude-sonnet-4-6,2026-03-25T20:55:45.400Z,true,135183,104820,754,0,0.15661350000000002,24.106,4,0,0
chrome-devtools-mcp-search,github_issue_investigation,2,claude-sonnet-4-6,2026-03-25T20:56:07.060Z,false,29849,8603,8,0,0.0823719,18.968,0,0,0
agent-browser,multi_site_research,2,claude-sonnet-4-6,2026-03-25T20:56:31.671Z,true,325527,298857,1116,0,0.20640134999999993,44.501,10,0,0
chrome-devtools-mcp,github_issue_investigation,3,claude-sonnet-4-6,2026-03-25T20:56:35.006Z,true,529281,501995,4042,0,0.3135405,79.906,11,0,0
pinchtab,wikipedia_deep_extraction,3,claude-sonnet-4-6,2026-03-25T20:56:40.984Z,true,221530,195016,1230,0,0.17637629999999999,53.564,7,0,0
chrome-devtools-mcp-code,multi_page_comparison,3,claude-sonnet-4-6,2026-03-25T20:57:10.319Z,true,593021,562482,4549,0,0.35148735000000003,79.053,17,0,0
chrome-devtools-mcp,github_issue_investigation,4,claude-sonnet-4-6,2026-03-25T20:57:15.503Z,true,229888,205597,1061,0,0.16868085,36.145,5,0,0
agent-browser,multi_site_research,3,claude-sonnet-4-6,2026-03-25T20:57:20.360Z,true,359364,332489,1143,0,0.21766395000000005,44.074,11,0,0
pinchtab,wikipedia_deep_extraction,4,claude-sonnet-4-6,2026-03-25T20:57:25.901Z,true,187510,162287,1331,0,0.1632321,25.318,6,0,0
chrome-devtools-mcp-search,github_issue_investigation,3,claude-sonnet-4-6,2026-03-25T20:57:32.156Z,true,429436,399242,3052,0,0.2787666,71.57,13,0,0
chrome-devtools-mcp-search,github_issue_investigation,4,claude-sonnet-4-6,2026-03-25T20:57:52.506Z,false,29841,8603,0,0,0.0822219,13.011,0,0,0
chrome-devtools-mcp,github_issue_investigation,5,claude-sonnet-4-6,2026-03-25T20:57:54.519Z,true,229154,205840,1119,0,0.16596,30.249,5,0,0
agent-browser,multi_site_research,4,claude-sonnet-4-6,2026-03-25T20:58:06.072Z,true,357581,329004,1432,0,0.22733595,39.872,11,0,0
chrome-devtools-mcp-code,multi_page_comparison,4,claude-sonnet-4-6,2026-03-25T20:58:06.194Z,true,311584,279077,2472,0,0.24269685,51.105,9,0,0
chrome-devtools-mcp-search,github_issue_investigation,5,claude-sonnet-4-6,2026-03-25T20:58:14.579Z,false,29841,8603,0,0,0.0822219,14.117,0,0,0
pinchtab,wikipedia_deep_extraction,5,claude-sonnet-4-6,2026-03-25T20:58:18.905Z,true,221174,195181,1230,0,0.17447205,39.973,7,0,0
chrome-devtools-mcp-code,multi_page_comparison,5,claude-sonnet-4-6,2026-03-25T20:58:29.161Z,true,92415,69735,760,0,0.11736750000000001,17.707,3,0,0
agent-browser,multi_site_research,5,claude-sonnet-4-6,2026-03-25T20:58:40.305Z,true,291613,265438,1055,0,0.19360514999999998,30.17,9,0,0
chrome-devtools-mcp,multi_site_research,1,claude-sonnet-4-6,2026-03-25T20:58:48.014Z,true,555775,531532,1909,0,0.27899460000000004,47.889,12,0,0
pinchtab,github_issue_investigation,1,claude-sonnet-4-6,2026-03-25T20:58:56.251Z,true,189271,164111,1445,0,0.16525304999999998,32.876,6,0,0
chrome-devtools-mcp-search,multi_site_research,1,claude-sonnet-4-6,2026-03-25T20:59:04.062Z,true,318705,294058,1764,0,0.2070924,42.63,10,0,0
agent-browser,tabular_data_analysis,1,claude-sonnet-4-6,2026-03-25T20:59:23.900Z,true,236381,205454,1168,0,0.19512644999999998,37.24,7,0,0
pinchtab,github_issue_investigation,2,claude-sonnet-4-6,2026-03-25T20:59:50.878Z,true,227236,199449,2317,0,0.19878495,43.807,7,0,0
agent-browser,tabular_data_analysis,2,claude-sonnet-4-6,2026-03-25T20:59:54.707Z,true,191985,165986,813,0,0.1594818,26.108,6,0,0
chrome-devtools-mcp,multi_site_research,2,claude-sonnet-4-6,2026-03-25T20:59:56.543Z,true,562193,537446,1728,0,0.27994379999999996,63.708,12,0,0
chrome-devtools-mcp-code,wikipedia_search_click,1,claude-sonnet-4-6,2026-03-25T21:00:03.867Z,true,637534,599020,3645,0,0.37879574999999993,88.684,16,0,0
chrome-devtools-mcp-search,multi_site_research,2,claude-sonnet-4-6,2026-03-25T21:00:13.231Z,true,462839,433807,2030,0,0.26944935,65.139,14,0,0
pinchtab,github_issue_investigation,3,claude-sonnet-4-6,2026-03-25T21:00:36.712Z,true,221702,196693,2021,0,0.18310065,37.504,7,0,0
chrome-devtools-mcp,multi_site_research,3,claude-sonnet-4-6,2026-03-25T21:00:50.194Z,true,555755,530922,1733,0,0.27838409999999997,47.967,12,0,0
agent-browser,tabular_data_analysis,3,claude-sonnet-4-6,2026-03-25T21:00:52.946Z,true,270510,236808,2225,0,0.23079314999999995,52.074,8,0,0
pinchtab,github_issue_investigation,4,claude-sonnet-4-6,2026-03-25T21:01:07.861Z,true,155786,131296,1016,0,0.1464618,23.214,5,0,0
chrome-devtools-mcp-search,multi_site_research,3,claude-sonnet-4-6,2026-03-25T21:01:31.613Z,true,477202,430652,2089,0,0.33507960000000003,72.732,13,0,0
agent-browser,tabular_data_analysis,4,claude-sonnet-4-6,2026-03-25T21:01:36.347Z,true,193450,165960,1286,0,0.17216025000000001,36.166,6,0,0
chrome-devtools-mcp,multi_site_research,4,claude-sonnet-4-6,2026-03-25T21:01:59.260Z,true,563732,539147,1827,0,0.28133159999999996,62.247,12,0,0
chrome-devtools-mcp-code,wikipedia_search_click,2,claude-sonnet-4-6,2026-03-25T21:02:00.094Z,true,956585,912815,4608,0,0.5070839999999999,109.025,23,0,0
agent-browser,tabular_data_analysis,5,claude-sonnet-4-6,2026-03-25T21:02:15.993Z,true,193699,165952,1333,0,0.1738266,33.44,6,0,0
chrome-devtools-mcp-search,multi_site_research,4,claude-sonnet-4-6,2026-03-25T21:02:32.875Z,true,458405,429364,2099,0,0.26918520000000007,55.645,14,0,0
agent-browser,navigate_404,1,claude-sonnet-4-6,2026-03-25T21:02:36.273Z,true,124031,100628,438,0,0.12451590000000001,16.234,4,0,0
agent-browser,navigate_404,2,claude-sonnet-4-6,2026-03-25T21:02:54.039Z,true,93058,69877,374,0,0.11349885000000001,13.081,3,0,0
chrome-devtools-mcp,multi_site_research,5,claude-sonnet-4-6,2026-03-25T21:03:09.057Z,true,519044,494430,1597,0,0.264576,64.895,11,0,0
chrome-devtools-mcp-code,wikipedia_search_click,3,claude-sonnet-4-6,2026-03-25T21:03:09.668Z,true,409766,364400,2235,0,0.3129585,63.277,11,0,0
agent-browser,navigate_404,3,claude-sonnet-4-6,2026-03-25T21:03:10.631Z,true,93119,69907,417,0,0.1142691,12.792,3,0,0
chrome-devtools-mcp,tabular_data_analysis,1,claude-sonnet-4-6,2026-03-25T21:03:29.444Z,true,136567,114756,456,0,0.12305504999999999,14.059,3,0,0
agent-browser,navigate_404,4,claude-sonnet-4-6,2026-03-25T21:03:33.513Z,true,123995,100546,448,0,0.12481379999999999,17.144,4,0,0
chrome-devtools-mcp,tabular_data_analysis,2,claude-sonnet-4-6,2026-03-25T21:03:50.501Z,true,134713,113121,442,0,0.1215333,16.649,3,0,0
agent-browser,navigate_404,5,claude-sonnet-4-6,2026-03-25T21:03:51.247Z,true,123880,100567,389,0,0.12342510000000001,13.1,4,0,0
chrome-devtools-mcp-search,multi_site_research,5,claude-sonnet-4-6,2026-03-25T21:04:01.022Z,true,603430,574730,2939,0,0.32411175,83.515,18,0,0
chrome-devtools-mcp,tabular_data_analysis,3,claude-sonnet-4-6,2026-03-25T21:04:10.822Z,true,134711,113115,448,0,0.12163650000000001,15.942,3,0,0
pinchtab,github_issue_investigation,5,claude-sonnet-4-6,2026-03-25T21:04:11.873Z,true,835231,787205,8227,0,0.5396475000000001,169.896,21,0,0
chrome-devtools-mcp-search,tabular_data_analysis,1,claude-sonnet-4-6,2026-03-25T21:04:26.028Z,true,153917,130837,681,0,0.13600859999999998,19.989,5,0,0
chrome-devtools-mcp,tabular_data_analysis,4,claude-sonnet-4-6,2026-03-25T21:04:31.507Z,true,136317,114719,450,0,0.12215519999999999,15.417,3,0,0
agent-browser,broken_element_interaction,1,claude-sonnet-4-6,2026-03-25T21:04:35.328Z,true,186042,163097,814,0,0.1471776,29.368,6,0,0
chrome-devtools-mcp-code,wikipedia_search_click,4,claude-sonnet-4-6,2026-03-25T21:04:38.813Z,true,552681,515510,3380,0,0.34473225,79.538,15,0,0
chrome-devtools-mcp,tabular_data_analysis,5,claude-sonnet-4-6,2026-03-25T21:04:50.536Z,true,134688,113106,420,0,0.1211613,13.696,3,0,0
chrome-devtools-mcp-search,tabular_data_analysis,2,claude-sonnet-4-6,2026-03-25T21:05:02.514Z,true,248108,223856,1029,0,0.17352555,31.268,8,0,0
pinchtab,multi_site_research,1,claude-sonnet-4-6,2026-03-25T21:05:09.205Z,true,314608,289776,1166,0,0.19753454999999995,52.413,10,0,0
agent-browser,broken_element_interaction,2,claude-sonnet-4-6,2026-03-25T21:05:12.576Z,true,186346,163410,1096,0,0.15146775,32.728,6,0,0
chrome-devtools-mcp,navigate_404,1,claude-sonnet-4-6,2026-03-25T21:05:15.778Z,true,228453,205532,499,0,0.15509384999999998,18.806,5,0,0
agent-browser,broken_element_interaction,3,claude-sonnet-4-6,2026-03-25T21:05:32.038Z,true,123401,100935,499,0,0.12200924999999999,14.132,4,0,0
chrome-devtools-mcp-search,tabular_data_analysis,3,claude-sonnet-4-6,2026-03-25T21:05:36.249Z,true,217538,193844,944,0,0.1611552,28.22,7,0,0
chrome-devtools-mcp,navigate_404,2,claude-sonnet-4-6,2026-03-25T21:05:42.740Z,true,228646,205813,540,0,0.15546315,19.501,5,0,0
agent-browser,broken_element_interaction,4,claude-sonnet-4-6,2026-03-25T21:05:51.276Z,true,123425,100949,501,0,0.12208095000000001,14.661,4,0,0
pinchtab,multi_site_research,2,claude-sonnet-4-6,2026-03-25T21:05:59.374Z,true,361704,324573,1586,0,0.26039414999999994,45.878,11,0,0
chrome-devtools-mcp-search,tabular_data_analysis,4,claude-sonnet-4-6,2026-03-25T21:06:07.626Z,true,214033,190891,822,0,0.1563723,27.126,7,0,0
chrome-devtools-mcp,navigate_404,3,claude-sonnet-4-6,2026-03-25T21:06:08.752Z,true,228495,205606,483,0,0.15475605,21.354,5,0,0
chrome-devtools-mcp-code,wikipedia_search_click,5,claude-sonnet-4-6,2026-03-25T21:06:16.009Z,true,544745,510921,3617,0,0.33435929999999997,83.967,15,0,0
agent-browser,broken_element_interaction,5,claude-sonnet-4-6,2026-03-25T21:06:20.168Z,true,154604,131988,678,0,0.1345719,23.74,5,0,0
chrome-devtools-mcp,navigate_404,4,claude-sonnet-4-6,2026-03-25T21:06:31.746Z,true,225800,202852,479,0,0.15409109999999998,16.195,5,0,0
pinchtab,multi_site_research,3,claude-sonnet-4-6,2026-03-25T21:06:52.288Z,true,362320,325583,1332,0,0.25541115000000003,46.643,9,0,0
chrome-devtools-mcp,navigate_404,5,claude-sonnet-4-6,2026-03-25T21:06:56.293Z,true,228465,205901,505,0,0.1539558,19.768,5,0,0
chrome-devtools-mcp-search,tabular_data_analysis,5,claude-sonnet-4-6,2026-03-25T21:07:07.655Z,true,396719,368482,1535,0,0.2394441,54.545,12,0,0
chrome-devtools-mcp,broken_element_interaction,1,claude-sonnet-4-6,2026-03-25T21:07:20.914Z,true,182228,160555,505,0,0.13701149999999998,19.935,4,0,0
pinchtab,multi_site_research,4,claude-sonnet-4-6,2026-03-25T21:07:40.022Z,true,383122,357094,1759,0,0.23110845,42.969,12,0,0
chrome-devtools-mcp,broken_element_interaction,2,claude-sonnet-4-6,2026-03-25T21:07:43.352Z,true,182147,160322,475,0,0.1370616,16.567,4,0,0
chrome-devtools-mcp-code,wikipedia_deep_extraction,1,claude-sonnet-4-6,2026-03-25T21:07:44.830Z,true,372852,341628,3869,0,0.2776044,76.355,11,0,0
